"year";"plot";"focal";"neighbour";"magnitude"
2016;1;"POMO";"HOMA";NA
2016;1;"POMO";"LEMA";NA
2016;1;"POMO";"LYTR";NA
2016;1;"POMO";"MEEL";NA
2016;1;"POMO";"MESU";NA
2016;1;"POMO";"PAIN";NA
2016;1;"POMO";"PLCO";NA
2016;1;"POMO";"POMA";NA
2016;1;"POMO";"POMO";NA
2016;1;"POMO";"PUPA";NA
2016;1;"POMO";"SASO";NA
2016;1;"POMO";"SCLA";NA
2016;1;"POMO";"SOAS";NA
2016;1;"POMO";"SPRU";NA
2016;1;"POMO";"SUSP";NA
2016;1;"PUPA";"BEMA";NA
2016;1;"PUPA";"CETE";NA
2016;1;"PUPA";"CHFU";NA
2016;1;"PUPA";"CHMI";NA
2016;1;"PUPA";"HOMA";NA
2016;1;"PUPA";"LEMA";NA
2016;1;"PUPA";"LYTR";NA
2016;1;"PUPA";"MEEL";NA
2016;1;"PUPA";"MESU";NA
2016;1;"PUPA";"PAIN";NA
2016;1;"PUPA";"PLCO";NA
2016;1;"PUPA";"POMA";NA
2016;1;"PUPA";"POMO";NA
2016;1;"PUPA";"PUPA";NA
2016;1;"PUPA";"SASO";NA
2016;1;"PUPA";"SCLA";NA
2016;1;"PUPA";"SOAS";NA
2016;1;"PUPA";"SPRU";NA
2016;1;"PUPA";"SUSP";NA
2016;1;"SASO";"BEMA";NA
2016;1;"SASO";"CETE";NA
2016;1;"SASO";"CHFU";NA
2016;1;"SASO";"CHMI";NA
2016;1;"SASO";"HOMA";NA
2016;1;"SASO";"LEMA";NA
2016;1;"SASO";"LYTR";NA
2016;1;"SASO";"MEEL";NA
2016;1;"SASO";"MESU";NA
2016;1;"SASO";"PAIN";-0,109085443606085
2016;1;"SASO";"PLCO";NA
2016;1;"SASO";"POMA";NA
2016;1;"SASO";"POMO";NA
2016;1;"SASO";"PUPA";NA
2016;1;"SASO";"SASO";0,117312787073762
2016;1;"SASO";"SCLA";NA
2016;1;"SASO";"SOAS";NA
2016;1;"SASO";"SPRU";NA
2016;1;"SASO";"SUSP";NA
2016;1;"SCLA";"BEMA";-0,00276886613641686
2016;1;"SCLA";"CETE";NA
2016;1;"SCLA";"CHFU";NA
2016;1;"SCLA";"CHMI";NA
2016;1;"SCLA";"HOMA";0,00758578388172374
2016;1;"SCLA";"LEMA";-0,0135939283695235
2016;1;"SCLA";"LYTR";NA
2016;1;"SCLA";"MEEL";NA
2016;1;"SCLA";"MESU";NA
2016;1;"SCLA";"PAIN";NA
2016;1;"SCLA";"PLCO";-0,0271256126407002
2016;1;"SCLA";"POMA";NA
2016;1;"SCLA";"POMO";NA
2016;1;"SCLA";"PUPA";NA
2016;1;"SCLA";"SASO";-0,000501224833377132
2016;1;"SCLA";"SCLA";NA
2016;1;"SCLA";"SOAS";NA
2016;1;"SCLA";"SPRU";NA
2016;1;"SCLA";"SUSP";NA
2016;1;"SOAS";"BEMA";NA
2016;1;"SOAS";"CETE";NA
2016;1;"SOAS";"CHFU";NA
2016;1;"SOAS";"CHMI";NA
2016;1;"SOAS";"HOMA";NA
2016;1;"SOAS";"LEMA";NA
2016;1;"SOAS";"LYTR";NA
2016;1;"SOAS";"MEEL";NA
2016;1;"SOAS";"MESU";NA
2016;1;"SOAS";"PAIN";NA
2016;1;"SOAS";"PLCO";NA
2016;1;"SOAS";"POMA";NA
2016;1;"SOAS";"POMO";NA
2016;1;"SOAS";"PUPA";NA
2016;1;"SOAS";"SASO";NA
2016;1;"SOAS";"SCLA";NA
2016;1;"SOAS";"SOAS";NA
2016;1;"SOAS";"SPRU";NA
2016;1;"SOAS";"SUSP";NA
2016;1;"SPRU";"BEMA";NA
2016;1;"SPRU";"CETE";NA
2016;1;"SPRU";"CHFU";NA
2016;1;"SPRU";"CHMI";NA
2016;1;"SPRU";"HOMA";NA
2016;1;"SPRU";"LEMA";NA
2016;1;"SPRU";"LYTR";NA
2016;1;"SPRU";"MEEL";NA
2016;1;"SPRU";"MESU";NA
2016;1;"SPRU";"PAIN";NA
2016;1;"SPRU";"PLCO";NA
2016;1;"SPRU";"POMA";NA
2016;1;"SPRU";"POMO";NA
2016;1;"SPRU";"PUPA";NA
2016;1;"SPRU";"SASO";NA
2016;1;"SPRU";"SCLA";NA
2016;1;"SPRU";"SOAS";NA
2016;1;"SPRU";"SPRU";NA
2016;1;"SPRU";"SUSP";NA
2016;1;"SUSP";"BEMA";NA
2016;1;"SUSP";"CETE";NA
2016;1;"SUSP";"CHFU";NA
2016;1;"SUSP";"CHMI";NA
2016;1;"SUSP";"HOMA";NA
2016;1;"SUSP";"LEMA";NA
2016;1;"SUSP";"LYTR";NA
2016;1;"SUSP";"MEEL";NA
2016;1;"SUSP";"MESU";NA
2016;1;"SUSP";"PAIN";NA
2016;1;"SUSP";"PLCO";NA
2016;1;"SUSP";"POMA";NA
2016;1;"SUSP";"POMO";NA
2016;1;"SUSP";"PUPA";NA
2016;1;"SUSP";"SASO";NA
2016;1;"SUSP";"SCLA";NA
2016;1;"SUSP";"SOAS";NA
2016;1;"SUSP";"SPRU";NA
2016;1;"SUSP";"SUSP";NA
2016;2;"BEMA";"BEMA";0,0255050182801328
2016;2;"BEMA";"CETE";NA
2016;2;"BEMA";"CHFU";NA
2016;2;"BEMA";"CHMI";NA
2016;2;"BEMA";"HOMA";8,25503748921842e-06
2016;2;"BEMA";"LEMA";-0,0551184813451513
2016;2;"BEMA";"LYTR";NA
2016;2;"BEMA";"MEEL";NA
2016;2;"BEMA";"MESU";-0,014890009800832
2016;2;"BEMA";"PAIN";NA
2016;2;"BEMA";"PLCO";-0,00836624498247753
2016;2;"BEMA";"POMA";NA
2016;2;"BEMA";"POMO";NA
2016;2;"BEMA";"PUPA";NA
2016;2;"BEMA";"SASO";-0,00271312543322342
2016;2;"BEMA";"SCLA";-0,0758354226559427
2016;2;"BEMA";"SOAS";NA
2016;2;"BEMA";"SPRU";NA
2016;2;"BEMA";"SUSP";NA
2016;2;"CETE";"BEMA";NA
2016;2;"CETE";"CETE";NA
2016;2;"CETE";"CHFU";NA
2016;2;"CETE";"CHMI";NA
2016;2;"CETE";"HOMA";NA
2016;2;"CETE";"LEMA";NA
2016;2;"CETE";"LYTR";NA
2016;2;"CETE";"MEEL";NA
2016;2;"CETE";"MESU";NA
2016;2;"CETE";"PAIN";NA
2016;2;"CETE";"PLCO";NA
2016;2;"CETE";"POMA";NA
2016;2;"CETE";"POMO";NA
2016;2;"CETE";"PUPA";NA
2016;2;"CETE";"SASO";NA
2016;2;"CETE";"SCLA";NA
2016;2;"CETE";"SOAS";NA
2016;2;"CETE";"SPRU";NA
2016;2;"CETE";"SUSP";NA
2016;2;"CHFU";"BEMA";NA
2016;2;"CHFU";"CETE";NA
2016;2;"CHFU";"CHFU";0,0335737130423953
2016;2;"CHFU";"CHMI";NA
2016;2;"CHFU";"HOMA";0,12663530748435
2016;2;"CHFU";"LEMA";0,011233956402222
2016;2;"CHFU";"LYTR";NA
2016;2;"CHFU";"MEEL";NA
2016;2;"CHFU";"MESU";-0,0495633743837506
2016;2;"CHFU";"PAIN";NA
2016;2;"CHFU";"PLCO";0,128478819351879
2016;2;"CHFU";"POMA";NA
2016;2;"CHFU";"POMO";NA
2016;2;"CHFU";"PUPA";NA
2016;2;"CHFU";"SASO";-0,0129402177746825
2016;2;"CHFU";"SCLA";NA
2016;2;"CHFU";"SOAS";NA
2016;2;"CHFU";"SPRU";NA
2016;2;"CHFU";"SUSP";NA
2016;2;"CHMI";"BEMA";NA
2016;2;"CHMI";"CETE";NA
2016;2;"CHMI";"CHFU";NA
2016;2;"CHMI";"CHMI";NA
2016;2;"CHMI";"HOMA";NA
2016;2;"CHMI";"LEMA";NA
2016;2;"CHMI";"LYTR";NA
2016;2;"CHMI";"MEEL";NA
2016;2;"CHMI";"MESU";NA
2016;2;"CHMI";"PAIN";NA
2016;2;"CHMI";"PLCO";NA
2016;2;"CHMI";"POMA";NA
2016;2;"CHMI";"POMO";NA
2016;2;"CHMI";"PUPA";NA
2016;2;"CHMI";"SASO";NA
2016;2;"CHMI";"SCLA";NA
2016;2;"CHMI";"SOAS";NA
2016;2;"CHMI";"SPRU";NA
2016;2;"CHMI";"SUSP";NA
2016;2;"HOMA";"BEMA";-0,0987000580863112
2016;2;"HOMA";"CETE";NA
2016;2;"HOMA";"CHFU";NA
2016;2;"HOMA";"CHMI";NA
2016;2;"HOMA";"HOMA";-0,0124836140786879
2016;2;"HOMA";"LEMA";0,025282866376752
2016;2;"HOMA";"LYTR";NA
2016;2;"HOMA";"MEEL";NA
2016;2;"HOMA";"MESU";-0,0936060318768906
2016;2;"HOMA";"PAIN";0,0238849369015317
2016;2;"HOMA";"PLCO";-0,173541237930962
2016;2;"HOMA";"POMA";NA
2016;2;"HOMA";"POMO";NA
2016;2;"HOMA";"PUPA";NA
2016;2;"HOMA";"SASO";NA
2016;2;"HOMA";"SCLA";-0,879437706810048
2016;2;"HOMA";"SOAS";NA
2016;2;"HOMA";"SPRU";NA
2016;2;"HOMA";"SUSP";NA
2016;2;"LEMA";"BEMA";-0,087847895797363
2016;2;"LEMA";"CETE";NA
2016;2;"LEMA";"CHFU";NA
2016;2;"LEMA";"CHMI";NA
2016;2;"LEMA";"HOMA";0,0175788746934984
2016;2;"LEMA";"LEMA";0,0461191202306472
2016;2;"LEMA";"LYTR";NA
2016;2;"LEMA";"MEEL";NA
2016;2;"LEMA";"MESU";0,0200276966404744
2016;2;"LEMA";"PAIN";NA
2016;2;"LEMA";"PLCO";-0,00987400953700507
2016;2;"LEMA";"POMA";NA
2016;2;"LEMA";"POMO";NA
2016;2;"LEMA";"PUPA";NA
2016;2;"LEMA";"SASO";0,00137066565139356
2016;2;"LEMA";"SCLA";0,244602165710083
2016;2;"LEMA";"SOAS";NA
2016;2;"LEMA";"SPRU";NA
2016;2;"LEMA";"SUSP";NA
2016;2;"LYTR";"BEMA";NA
2016;2;"LYTR";"CETE";NA
2016;2;"LYTR";"CHFU";NA
2016;2;"LYTR";"CHMI";NA
2016;2;"LYTR";"HOMA";NA
2016;2;"LYTR";"LEMA";NA
2016;2;"LYTR";"LYTR";NA
2016;2;"LYTR";"MEEL";NA
2016;2;"LYTR";"MESU";NA
2016;2;"LYTR";"PAIN";NA
2016;2;"LYTR";"PLCO";NA
2016;2;"LYTR";"POMA";NA
2016;2;"LYTR";"POMO";NA
2016;2;"LYTR";"PUPA";NA
2016;2;"LYTR";"SASO";NA
2016;2;"LYTR";"SCLA";NA
2016;2;"LYTR";"SOAS";NA
2016;2;"LYTR";"SPRU";NA
2016;2;"LYTR";"SUSP";NA
2016;2;"MEEL";"BEMA";NA
2016;2;"MEEL";"CETE";NA
2016;2;"MEEL";"CHFU";NA
2016;2;"MEEL";"CHMI";NA
2016;2;"MEEL";"HOMA";NA
2016;2;"MEEL";"LEMA";NA
2016;2;"MEEL";"LYTR";NA
2016;2;"MEEL";"MEEL";NA
2016;2;"MEEL";"MESU";NA
2016;2;"MEEL";"PAIN";NA
2016;2;"MEEL";"PLCO";NA
2016;2;"MEEL";"POMA";NA
2016;2;"MEEL";"POMO";NA
2016;2;"MEEL";"PUPA";NA
2016;2;"MEEL";"SASO";NA
2016;2;"MEEL";"SCLA";NA
2016;2;"MEEL";"SOAS";NA
2016;2;"MEEL";"SPRU";NA
2016;2;"MEEL";"SUSP";NA
2016;2;"MESU";"BEMA";-0,129498851223261
2016;2;"MESU";"CETE";NA
2016;2;"MESU";"CHFU";NA
2016;2;"MESU";"CHMI";NA
2016;2;"MESU";"HOMA";-0,00179892080174901
2016;2;"MESU";"LEMA";0,0544123949712646
2016;2;"MESU";"LYTR";NA
2016;2;"MESU";"MEEL";NA
2016;2;"MESU";"MESU";-0,0708297627464263
2016;2;"MESU";"PAIN";-0,00146455790140108
2016;2;"MESU";"PLCO";-0,00362263699339331
2016;2;"MESU";"POMA";NA
2016;2;"MESU";"POMO";NA
2016;2;"MESU";"PUPA";NA
2016;2;"MESU";"SASO";NA
2016;2;"MESU";"SCLA";-0,104451142422986
2016;2;"MESU";"SOAS";NA
2016;2;"MESU";"SPRU";NA
2016;2;"MESU";"SUSP";NA
2016;2;"PAIN";"BEMA";NA
2016;2;"PAIN";"CETE";NA
2016;2;"PAIN";"CHFU";NA
2016;2;"PAIN";"CHMI";NA
2016;2;"PAIN";"HOMA";0,010664811060047
2016;2;"PAIN";"LEMA";-0,0612042954321203
2016;2;"PAIN";"LYTR";NA
2016;2;"PAIN";"MEEL";NA
2016;2;"PAIN";"MESU";0,252173154776971
2016;2;"PAIN";"PAIN";0,00918719524136721
2016;2;"PAIN";"PLCO";0,00738045536379235
2016;2;"PAIN";"POMA";NA
2016;2;"PAIN";"POMO";NA
2016;2;"PAIN";"PUPA";NA
2016;2;"PAIN";"SASO";0,0260645046099105
2016;2;"PAIN";"SCLA";0,148393497187102
2016;2;"PAIN";"SOAS";NA
2016;2;"PAIN";"SPRU";NA
2016;2;"PAIN";"SUSP";NA
2016;2;"PLCO";"BEMA";-0,0126966837405524
2016;2;"PLCO";"CETE";NA
2016;2;"PLCO";"CHFU";NA
2016;2;"PLCO";"CHMI";NA
2016;2;"PLCO";"HOMA";0,0149520780574618
2016;2;"PLCO";"LEMA";-0,00654434606429821
2016;2;"PLCO";"LYTR";NA
2016;2;"PLCO";"MEEL";NA
2016;2;"PLCO";"MESU";-0,00665549491986492
2016;2;"PLCO";"PAIN";-0,142430318183956
2016;2;"PLCO";"PLCO";0,0127101894096566
2016;2;"PLCO";"POMA";NA
2016;2;"PLCO";"POMO";NA
2016;2;"PLCO";"PUPA";NA
2016;2;"PLCO";"SASO";0,0263136061514638
2016;2;"PLCO";"SCLA";0,0242265447268628
2016;2;"PLCO";"SOAS";NA
2016;2;"PLCO";"SPRU";NA
2016;2;"PLCO";"SUSP";NA
2016;2;"POMA";"BEMA";NA
2016;2;"POMA";"CETE";NA
2016;2;"POMA";"CHFU";NA
2016;2;"POMA";"CHMI";NA
2016;2;"POMA";"HOMA";NA
2016;2;"POMA";"LEMA";NA
2016;2;"POMA";"LYTR";NA
2016;2;"POMA";"MEEL";NA
2016;2;"POMA";"MESU";NA
2016;2;"POMA";"PAIN";NA
2016;2;"POMA";"PLCO";NA
2016;2;"POMA";"POMA";NA
2016;2;"POMA";"POMO";NA
2016;2;"POMA";"PUPA";NA
2016;2;"POMA";"SASO";NA
2016;2;"POMA";"SCLA";NA
2016;2;"POMA";"SOAS";NA
2016;2;"POMA";"SPRU";NA
2016;2;"POMA";"SUSP";NA
2016;2;"POMO";"BEMA";NA
2016;2;"POMO";"CETE";NA
2016;2;"POMO";"CHFU";NA
2016;2;"POMO";"CHMI";NA
2016;2;"POMO";"HOMA";NA
2016;2;"POMO";"LEMA";NA
2016;2;"POMO";"LYTR";NA
2016;2;"POMO";"MEEL";NA
2016;2;"POMO";"MESU";NA
2016;2;"POMO";"PAIN";NA
2016;2;"POMO";"PLCO";NA
2016;2;"POMO";"POMA";NA
2016;2;"POMO";"POMO";NA
2016;2;"POMO";"PUPA";NA
2016;2;"POMO";"SASO";NA
2016;2;"POMO";"SCLA";NA
2016;2;"POMO";"SOAS";NA
2016;2;"POMO";"SPRU";NA
2016;2;"POMO";"SUSP";NA
2016;2;"PUPA";"BEMA";NA
2016;2;"PUPA";"CETE";NA
2016;2;"PUPA";"CHFU";NA
2016;2;"PUPA";"CHMI";NA
2016;2;"PUPA";"HOMA";NA
2016;2;"PUPA";"LEMA";NA
2016;2;"PUPA";"LYTR";NA
2016;2;"PUPA";"MEEL";NA
2016;2;"PUPA";"MESU";NA
2016;2;"PUPA";"PAIN";NA
2016;2;"PUPA";"PLCO";NA
2016;2;"PUPA";"POMA";NA
2016;2;"PUPA";"POMO";NA
2016;2;"PUPA";"PUPA";NA
2016;2;"PUPA";"SASO";NA
2016;2;"PUPA";"SCLA";NA
2016;2;"PUPA";"SOAS";NA
2016;2;"PUPA";"SPRU";NA
2016;2;"PUPA";"SUSP";NA
2016;2;"SASO";"BEMA";NA
2016;2;"SASO";"CETE";NA
2016;2;"SASO";"CHFU";NA
2016;2;"SASO";"CHMI";NA
2016;2;"SASO";"HOMA";-0,016583485230379
2016;2;"SASO";"LEMA";NA
2016;2;"SASO";"LYTR";NA
2016;2;"SASO";"MEEL";NA
2016;2;"SASO";"MESU";NA
2016;2;"SASO";"PAIN";-0,109085443606085
2016;2;"SASO";"PLCO";NA
2016;2;"SASO";"POMA";NA
2016;2;"SASO";"POMO";NA
2016;2;"SASO";"PUPA";NA
2016;2;"SASO";"SASO";0,117312787073762
2016;2;"SASO";"SCLA";NA
2016;2;"SASO";"SOAS";NA
2016;2;"SASO";"SPRU";NA
2016;2;"SASO";"SUSP";NA
2016;2;"SCLA";"BEMA";-0,00276886613641686
2016;2;"SCLA";"CETE";NA
2016;2;"SCLA";"CHFU";NA
2016;2;"SCLA";"CHMI";NA
2016;2;"SCLA";"HOMA";0,00758578388172374
2016;2;"SCLA";"LEMA";-0,0135939283695235
2016;2;"SCLA";"LYTR";NA
2016;2;"SCLA";"MEEL";NA
2016;2;"SCLA";"MESU";-0,0225188699669253
2016;2;"SCLA";"PAIN";NA
2016;2;"SCLA";"PLCO";-0,0271256126407002
2016;2;"SCLA";"POMA";NA
2016;2;"SCLA";"POMO";NA
2016;2;"SCLA";"PUPA";NA
2016;2;"SCLA";"SASO";NA
2016;2;"SCLA";"SCLA";0,0473290034499696
2016;2;"SCLA";"SOAS";NA
2016;2;"SCLA";"SPRU";NA
2016;2;"SCLA";"SUSP";NA
2016;2;"SOAS";"BEMA";NA
2016;2;"SOAS";"CETE";NA
2016;2;"SOAS";"CHFU";NA
2016;2;"SOAS";"CHMI";NA
2016;2;"SOAS";"HOMA";NA
2016;2;"SOAS";"LEMA";NA
2016;2;"SOAS";"LYTR";NA
2016;2;"SOAS";"MEEL";NA
2016;2;"SOAS";"MESU";NA
2016;2;"SOAS";"PAIN";NA
2016;2;"SOAS";"PLCO";NA
2016;2;"SOAS";"POMA";NA
2016;2;"SOAS";"POMO";NA
2016;2;"SOAS";"PUPA";NA
2016;2;"SOAS";"SASO";NA
2016;2;"SOAS";"SCLA";NA
2016;2;"SOAS";"SOAS";NA
2016;2;"SOAS";"SPRU";NA
2016;2;"SOAS";"SUSP";NA
2016;2;"SPRU";"BEMA";NA
2016;2;"SPRU";"CETE";NA
2016;2;"SPRU";"CHFU";NA
2016;2;"SPRU";"CHMI";NA
2016;2;"SPRU";"HOMA";NA
2016;2;"SPRU";"LEMA";NA
2016;2;"SPRU";"LYTR";NA
2016;2;"SPRU";"MEEL";NA
2016;2;"SPRU";"MESU";NA
2016;2;"SPRU";"PAIN";NA
2016;2;"SPRU";"PLCO";NA
2016;2;"SPRU";"POMA";NA
2016;2;"SPRU";"POMO";NA
2016;2;"SPRU";"PUPA";NA
2016;2;"SPRU";"SASO";NA
2016;2;"SPRU";"SCLA";NA
2016;2;"SPRU";"SOAS";NA
2016;2;"SPRU";"SPRU";NA
2016;2;"SPRU";"SUSP";NA
2016;2;"SUSP";"BEMA";NA
2016;2;"SUSP";"CETE";NA
2016;2;"SUSP";"CHFU";NA
2016;2;"SUSP";"CHMI";NA
2016;2;"SUSP";"HOMA";NA
2016;2;"SUSP";"LEMA";NA
2016;2;"SUSP";"LYTR";NA
2016;2;"SUSP";"MEEL";NA
2016;2;"SUSP";"MESU";NA
2016;2;"SUSP";"PAIN";NA
2016;2;"SUSP";"PLCO";NA
2016;2;"SUSP";"POMA";NA
2016;2;"SUSP";"POMO";NA
2016;2;"SUSP";"PUPA";NA
2016;2;"SUSP";"SASO";NA
2016;2;"SUSP";"SCLA";NA
2016;2;"SUSP";"SOAS";NA
2016;2;"SUSP";"SPRU";NA
2016;2;"SUSP";"SUSP";NA
2016;3;"BEMA";"BEMA";0,0255050182801328
2016;3;"BEMA";"CETE";NA
2016;3;"BEMA";"CHFU";NA
2016;3;"BEMA";"CHMI";NA
2016;3;"BEMA";"HOMA";8,25503748921842e-06
2016;3;"BEMA";"LEMA";-0,0551184813451513
2016;3;"BEMA";"LYTR";NA
2016;3;"BEMA";"MEEL";NA
2016;3;"BEMA";"MESU";NA
2016;3;"BEMA";"PAIN";NA
2016;3;"BEMA";"PLCO";-0,00836624498247753
2016;3;"BEMA";"POMA";NA
2016;3;"BEMA";"POMO";NA
2016;3;"BEMA";"PUPA";NA
2016;3;"BEMA";"SASO";NA
2016;3;"BEMA";"SCLA";NA
2016;3;"BEMA";"SOAS";NA
2016;3;"BEMA";"SPRU";NA
2016;3;"BEMA";"SUSP";NA
2016;3;"CETE";"BEMA";NA
2016;3;"CETE";"CETE";NA
2016;3;"CETE";"CHFU";NA
2016;3;"CETE";"CHMI";NA
2016;3;"CETE";"HOMA";NA
2016;3;"CETE";"LEMA";NA
2016;3;"CETE";"LYTR";NA
2016;3;"CETE";"MEEL";NA
2016;3;"CETE";"MESU";NA
2016;3;"CETE";"PAIN";NA
2016;3;"CETE";"PLCO";NA
2016;3;"CETE";"POMA";NA
2016;3;"CETE";"POMO";NA
2016;3;"CETE";"PUPA";NA
2016;3;"CETE";"SASO";NA
2016;3;"CETE";"SCLA";NA
2016;3;"CETE";"SOAS";NA
2016;3;"CETE";"SPRU";NA
2016;3;"CETE";"SUSP";NA
2016;3;"CHFU";"BEMA";0,0804159811391057
2016;3;"CHFU";"CETE";NA
2016;3;"CHFU";"CHFU";0,0335737130423953
2016;3;"CHFU";"CHMI";NA
2016;3;"CHFU";"HOMA";0,12663530748435
2016;3;"CHFU";"LEMA";0,011233956402222
2016;3;"CHFU";"LYTR";NA
2016;3;"CHFU";"MEEL";NA
2016;3;"CHFU";"MESU";-0,0495633743837506
2016;3;"CHFU";"PAIN";NA
2016;3;"CHFU";"PLCO";0,128478819351879
2016;3;"CHFU";"POMA";NA
2016;3;"CHFU";"POMO";NA
2016;3;"CHFU";"PUPA";NA
2016;3;"CHFU";"SASO";NA
2016;3;"CHFU";"SCLA";0,0963863822914655
2016;3;"CHFU";"SOAS";NA
2016;3;"CHFU";"SPRU";NA
2016;3;"CHFU";"SUSP";NA
2016;3;"CHMI";"BEMA";NA
2016;3;"CHMI";"CETE";NA
2016;3;"CHMI";"CHFU";NA
2016;3;"CHMI";"CHMI";NA
2016;3;"CHMI";"HOMA";0,0267681524565675
2016;3;"CHMI";"LEMA";0,574057227103123
2016;3;"CHMI";"LYTR";NA
2016;3;"CHMI";"MEEL";NA
2016;3;"CHMI";"MESU";0,299932465433189
2016;3;"CHMI";"PAIN";NA
2016;3;"CHMI";"PLCO";0,0853923821734589
2016;3;"CHMI";"POMA";NA
2016;3;"CHMI";"POMO";NA
2016;3;"CHMI";"PUPA";NA
2016;3;"CHMI";"SASO";NA
2016;3;"CHMI";"SCLA";NA
2016;3;"CHMI";"SOAS";NA
2016;3;"CHMI";"SPRU";NA
2016;3;"CHMI";"SUSP";NA
2016;3;"HOMA";"BEMA";-0,0987000580863112
2016;3;"HOMA";"CETE";NA
2016;3;"HOMA";"CHFU";NA
2016;3;"HOMA";"CHMI";NA
2016;3;"HOMA";"HOMA";-0,0124836140786879
2016;3;"HOMA";"LEMA";0,025282866376752
2016;3;"HOMA";"LYTR";NA
2016;3;"HOMA";"MEEL";NA
2016;3;"HOMA";"MESU";-0,0936060318768906
2016;3;"HOMA";"PAIN";NA
2016;3;"HOMA";"PLCO";-0,173541237930962
2016;3;"HOMA";"POMA";NA
2016;3;"HOMA";"POMO";NA
2016;3;"HOMA";"PUPA";NA
2016;3;"HOMA";"SASO";NA
2016;3;"HOMA";"SCLA";-0,879437706810048
2016;3;"HOMA";"SOAS";NA
2016;3;"HOMA";"SPRU";NA
2016;3;"HOMA";"SUSP";NA
2016;3;"LEMA";"BEMA";-0,087847895797363
2016;3;"LEMA";"CETE";NA
2016;3;"LEMA";"CHFU";NA
2016;3;"LEMA";"CHMI";NA
2016;3;"LEMA";"HOMA";0,0175788746934984
2016;3;"LEMA";"LEMA";0,0461191202306472
2016;3;"LEMA";"LYTR";NA
2016;3;"LEMA";"MEEL";NA
2016;3;"LEMA";"MESU";0,0200276966404744
2016;3;"LEMA";"PAIN";NA
2016;3;"LEMA";"PLCO";-0,00987400953700507
2016;3;"LEMA";"POMA";NA
2016;3;"LEMA";"POMO";NA
2016;3;"LEMA";"PUPA";NA
2016;3;"LEMA";"SASO";NA
2016;3;"LEMA";"SCLA";0,244602165710083
2016;3;"LEMA";"SOAS";NA
2016;3;"LEMA";"SPRU";NA
2016;3;"LEMA";"SUSP";NA
2016;3;"LYTR";"BEMA";NA
2016;3;"LYTR";"CETE";NA
2016;3;"LYTR";"CHFU";NA
2016;3;"LYTR";"CHMI";NA
2016;3;"LYTR";"HOMA";NA
2016;3;"LYTR";"LEMA";NA
2016;3;"LYTR";"LYTR";NA
2016;3;"LYTR";"MEEL";NA
2016;3;"LYTR";"MESU";NA
2016;3;"LYTR";"PAIN";NA
2016;3;"LYTR";"PLCO";NA
2016;3;"LYTR";"POMA";NA
2016;3;"LYTR";"POMO";NA
2016;3;"LYTR";"PUPA";NA
2016;3;"LYTR";"SASO";NA
2016;3;"LYTR";"SCLA";NA
2016;3;"LYTR";"SOAS";NA
2016;3;"LYTR";"SPRU";NA
2016;3;"LYTR";"SUSP";NA
2016;3;"MEEL";"BEMA";NA
2016;3;"MEEL";"CETE";NA
2016;3;"MEEL";"CHFU";NA
2016;3;"MEEL";"CHMI";NA
2016;3;"MEEL";"HOMA";NA
2016;3;"MEEL";"LEMA";NA
2016;3;"MEEL";"LYTR";NA
2016;3;"MEEL";"MEEL";NA
2016;3;"MEEL";"MESU";NA
2016;3;"MEEL";"PAIN";NA
2016;3;"MEEL";"PLCO";NA
2016;3;"MEEL";"POMA";NA
2016;3;"MEEL";"POMO";NA
2016;3;"MEEL";"PUPA";NA
2016;3;"MEEL";"SASO";NA
2016;3;"MEEL";"SCLA";NA
2016;3;"MEEL";"SOAS";NA
2016;3;"MEEL";"SPRU";NA
2016;3;"MEEL";"SUSP";NA
2016;3;"MESU";"BEMA";-0,129498851223261
2016;3;"MESU";"CETE";NA
2016;3;"MESU";"CHFU";NA
2016;3;"MESU";"CHMI";NA
2016;3;"MESU";"HOMA";-0,00179892080174901
2016;3;"MESU";"LEMA";0,0544123949712646
2016;3;"MESU";"LYTR";NA
2016;3;"MESU";"MEEL";NA
2016;3;"MESU";"MESU";-0,0708297627464263
2016;3;"MESU";"PAIN";NA
2016;3;"MESU";"PLCO";-0,00362263699339331
2016;3;"MESU";"POMA";NA
2016;3;"MESU";"POMO";NA
2016;3;"MESU";"PUPA";NA
2016;3;"MESU";"SASO";NA
2016;3;"MESU";"SCLA";-0,104451142422986
2016;3;"MESU";"SOAS";NA
2016;3;"MESU";"SPRU";NA
2016;3;"MESU";"SUSP";NA
2016;3;"PAIN";"BEMA";NA
2016;3;"PAIN";"CETE";NA
2016;3;"PAIN";"CHFU";NA
2016;3;"PAIN";"CHMI";NA
2016;3;"PAIN";"HOMA";0,010664811060047
2016;3;"PAIN";"LEMA";-0,0612042954321203
2016;3;"PAIN";"LYTR";NA
2016;3;"PAIN";"MEEL";NA
2016;3;"PAIN";"MESU";NA
2016;3;"PAIN";"PAIN";0,00918719524136721
2016;3;"PAIN";"PLCO";0,00738045536379235
2016;3;"PAIN";"POMA";NA
2016;3;"PAIN";"POMO";NA
2016;3;"PAIN";"PUPA";NA
2016;3;"PAIN";"SASO";NA
2016;3;"PAIN";"SCLA";0,148393497187102
2016;3;"PAIN";"SOAS";NA
2016;3;"PAIN";"SPRU";NA
2016;3;"PAIN";"SUSP";NA
2016;3;"PLCO";"BEMA";-0,0126966837405524
2016;3;"PLCO";"CETE";NA
2016;3;"PLCO";"CHFU";NA
